16614.000,0.000
79829.000,0.151
141874.000,0.331
202958.000,0.493
256316.000,0.551
304161.000,0.571
356539.000,0.584
421894.000,0.570
479970.000,0.564
543564.000,0.563
633550.000,0.559
739288.000,0.551
856869.000,0.551
978670.000,0.556
1109659.000,0.579
1222506.000,0.595
1365280.000,0.605
1491521.000,0.607
1626543.000,0.603
1750211.000,0.603
1896677.000,0.607
2020572.000,0.612
2145950.000,0.620
2270206.000,0.631
2388290.000,0.642
2504935.000,0.654
2624688.000,0.659
2764993.000,0.665
2902116.000,0.674
3032546.000,0.685
3150116.000,0.689
3244606.000,0.693
3345833.000,0.693
3467771.000,0.693
3581687.000,0.693
3699977.000,0.699
3804144.000,0.700
3928256.000,0.700
4050890.000,0.700
4144582.000,0.701
4238968.000,0.698
4339609.000,0.699
4460875.000,0.706
4582103.000,0.713
4689562.000,0.719
4801486.000,0.725
4916111.000,0.731
5039525.000,0.737
5149096.000,0.742
5266887.000,0.745
5370303.000,0.746
5498288.000,0.747
5627952.000,0.747
5731214.000,0.750
5842076.000,0.753
5944138.000,0.757
