16614.000,0.292
79829.000,0.336
141874.000,0.354
202958.000,0.207
256316.000,0.144
304161.000,0.111
356539.000,0.090
421894.000,0.076
479970.000,0.066
543564.000,0.058
633550.000,0.052
739288.000,0.058
856869.000,0.070
978670.000,0.079
1109659.000,0.074
1222506.000,0.069
1365280.000,0.064
1491521.000,0.060
1626543.000,0.057
1750211.000,0.054
1896677.000,0.051
2020572.000,0.049
2145950.000,0.046
2270206.000,0.044
2388290.000,0.042
2504935.000,0.041
2624688.000,0.039
2764993.000,0.038
2902116.000,0.036
3032546.000,0.035
3150116.000,0.034
3244606.000,0.033
3345833.000,0.032
3467771.000,0.031
3581687.000,0.030
3699977.000,0.029
3804144.000,0.028
3928256.000,0.027
4050890.000,0.027
4144582.000,0.028
4238968.000,0.032
4339609.000,0.036
4460875.000,0.036
4582103.000,0.035
4689562.000,0.034
4801486.000,0.034
4916111.000,0.033
5039525.000,0.032
5149096.000,0.032
5266887.000,0.031
5370303.000,0.030
5498288.000,0.030
5627952.000,0.029
5731214.000,0.029
5842076.000,0.028
5944138.000,0.027
