16614.000,0.458
79829.000,0.388
141874.000,0.315
202958.000,0.300
256316.000,0.305
304161.000,0.318
356539.000,0.326
421894.000,0.354
479970.000,0.370
543564.000,0.379
633550.000,0.389
739288.000,0.391
856869.000,0.379
978670.000,0.365
1109659.000,0.348
1222506.000,0.337
1365280.000,0.331
1491521.000,0.332
1626543.000,0.340
1750211.000,0.344
1896677.000,0.342
2020572.000,0.339
2145950.000,0.333
2270206.000,0.325
2388290.000,0.316
2504935.000,0.306
2624688.000,0.301
2764993.000,0.298
2902116.000,0.290
3032546.000,0.280
3150116.000,0.277
3244606.000,0.274
3345833.000,0.276
3467771.000,0.277
3581687.000,0.277
3699977.000,0.272
3804144.000,0.272
3928256.000,0.273
4050890.000,0.273
4144582.000,0.271
4238968.000,0.269
4339609.000,0.265
4460875.000,0.258
4582103.000,0.252
4689562.000,0.246
4801486.000,0.241
4916111.000,0.236
5039525.000,0.231
5149096.000,0.227
5266887.000,0.224
5370303.000,0.224
5498288.000,0.224
5627952.000,0.224
5731214.000,0.221
5842076.000,0.219
5944138.000,0.215
