44.000,386.776
88.000,494.761
132.000,1021.127
176.000,1992.450
220.000,3094.096
264.000,4142.982
308.000,5015.118
352.000,5557.077
396.000,5801.765
440.000,6130.843
484.000,6280.487
528.000,6409.712
572.000,6632.370
616.000,7054.596
660.000,7465.339
704.000,7640.062
748.000,7828.430
792.000,8048.441
836.000,8197.422
880.000,8281.831
924.000,8512.912
968.000,8735.722
1012.000,8866.649
1056.000,8964.504
1100.000,9098.462
1144.000,9379.877
1188.000,9588.189
1232.000,9732.945
1276.000,9789.561
1320.000,9856.772
1364.000,10037.260
1408.000,10220.505
1452.000,10326.494
1496.000,10300.239
1540.000,10273.437
1584.000,10407.497
1628.000,10569.598
1672.000,10711.736
1716.000,10797.049
1760.000,10893.594
1804.000,10912.969
1848.000,10951.801
1892.000,11009.779
1936.000,11118.246
1980.000,11071.003
2024.000,11045.009
2068.000,11016.733
2112.000,11181.013
2156.000,11272.677
2200.000,11315.134
2244.000,11434.356
2288.000,11537.020
2332.000,11637.116
2376.000,11649.947
2420.000,11655.139
2464.000,11723.998
2508.000,11794.373
2552.000,11821.713
2596.000,11823.432
2640.000,11829.338
2684.000,11835.424
2728.000,11701.561
2772.000,11672.578
2816.000,11792.159
2860.000,12060.852
2904.000,12156.623
2948.000,12250.449
2992.000,12252.325
3036.000,12319.812
3080.000,12449.075
3124.000,12454.621
3168.000,12430.107
3212.000,12458.277
3256.000,12519.048
3300.000,12581.508
3344.000,12540.359
3388.000,12528.089
3432.000,12398.928
3476.000,12468.349
3520.000,12382.931
3564.000,12533.730
3608.000,12520.754
3652.000,12739.812
3696.000,12747.112
3740.000,12786.399
3784.000,12784.118
3828.000,12814.740
3872.000,12814.588
3916.000,12840.799
3960.000,12836.397
4004.000,12835.824
4048.000,12893.128
4092.000,12912.074
4136.000,12900.441
4180.000,12869.401
4224.000,12912.548
4268.000,12810.711
4312.000,12819.370
4356.000,12801.900
4400.000,12977.144
4444.000,12983.225
4488.000,12952.266
4532.000,13011.455
4576.000,13058.251
4620.000,13115.747
4664.000,13112.640
4708.000,13147.253
4752.000,13152.318
4796.000,13163.356
4840.000,13111.249
4884.000,12956.245
4928.000,12529.759
4972.000,12437.351
5016.000,12741.153
5060.000,13129.530
5104.000,13197.589
5148.000,13057.324
5192.000,13087.051
5236.000,13243.658
5280.000,13233.074
5324.000,13233.240
5368.000,13201.557
5412.000,13212.648
5456.000,13241.741
5500.000,13286.092
5544.000,13307.151
5588.000,13286.753
5632.000,13279.994
5676.000,13274.671
5720.000,13267.436
5764.000,13308.814
5808.000,13354.702
5852.000,13382.725
5896.000,13367.853
5940.000,13359.992
5984.000,13359.324
