44000.000,0.000
88000.000,0.000
132000.000,0.000
176000.000,0.000
220000.000,0.000
264000.000,0.000
308000.000,0.000
352000.000,0.000
396000.000,0.000
440000.000,0.000
484000.000,0.100
528000.000,0.200
572000.000,0.240
616000.000,0.220
660000.000,0.200
704000.000,0.187
748000.000,0.173
792000.000,0.162
836000.000,0.152
880000.000,0.143
924000.000,0.136
968000.000,0.129
1012000.000,0.122
1056000.000,0.117
1100000.000,0.111
1144000.000,0.107
1188000.000,0.102
1232000.000,0.098
1276000.000,0.095
1320000.000,0.091
1364000.000,0.088
1408000.000,0.085
1452000.000,0.082
1496000.000,0.079
1540000.000,0.077
1584000.000,0.075
1628000.000,0.073
1672000.000,0.070
1716000.000,0.069
1760000.000,0.067
1804000.000,0.065
1848000.000,0.063
1892000.000,0.062
1936000.000,0.060
1980000.000,0.059
2024000.000,0.058
2068000.000,0.056
2112000.000,0.055
2156000.000,0.054
2200000.000,0.053
2244000.000,0.052
2288000.000,0.051
2332000.000,0.059
2376000.000,0.077
2420000.000,0.095
2464000.000,0.094
2508000.000,0.092
2552000.000,0.099
2596000.000,0.115
2640000.000,0.130
2684000.000,0.145
2728000.000,0.159
2772000.000,0.165
2816000.000,0.163
2860000.000,0.160
2904000.000,0.158
2948000.000,0.155
2992000.000,0.153
3036000.000,0.150
3080000.000,0.148
3124000.000,0.160
3168000.000,0.172
3212000.000,0.177
3256000.000,0.175
3300000.000,0.172
3344000.000,0.183
3388000.000,0.194
3432000.000,0.199
3476000.000,0.196
3520000.000,0.194
3564000.000,0.204
3608000.000,0.214
3652000.000,0.217
3696000.000,0.215
3740000.000,0.212
3784000.000,0.221
3828000.000,0.231
3872000.000,0.234
3916000.000,0.231
3960000.000,0.229
4004000.000,0.237
4048000.000,0.246
4092000.000,0.254
4136000.000,0.262
4180000.000,0.270
4224000.000,0.267
4268000.000,0.265
4312000.000,0.262
4356000.000,0.259
4400000.000,0.256
4444000.000,0.264
4488000.000,0.271
4532000.000,0.274
4576000.000,0.271
4620000.000,0.268
4664000.000,0.266
4708000.000,0.263
4752000.000,0.265
4796000.000,0.272
4840000.000,0.279
4884000.000,0.277
4928000.000,0.274
4972000.000,0.272
5016000.000,0.269
5060000.000,0.267
5104000.000,0.264
5148000.000,0.262
5192000.000,0.264
5236000.000,0.270
5280000.000,0.277
5324000.000,0.283
5368000.000,0.289
5412000.000,0.290
5456000.000,0.288
5500000.000,0.286
5544000.000,0.291
5588000.000,0.297
5632000.000,0.299
5676000.000,0.296
5720000.000,0.294
5764000.000,0.292
5808000.000,0.290
5852000.000,0.287
5896000.000,0.285
5940000.000,0.283
5984000.000,0.281
