44000.000,386.776
88000.000,494.761
132000.000,1021.127
176000.000,1992.450
220000.000,3094.096
264000.000,4142.982
308000.000,5015.118
352000.000,5557.077
396000.000,5801.765
440000.000,6130.843
484000.000,6280.487
528000.000,6409.712
572000.000,6632.370
616000.000,7054.596
660000.000,7465.339
704000.000,7640.062
748000.000,7828.430
792000.000,8048.441
836000.000,8197.422
880000.000,8281.831
924000.000,8512.912
968000.000,8735.722
1012000.000,8866.649
1056000.000,8964.504
1100000.000,9098.462
1144000.000,9379.877
1188000.000,9588.189
1232000.000,9732.945
1276000.000,9789.561
1320000.000,9856.772
1364000.000,10037.260
1408000.000,10220.505
1452000.000,10326.494
1496000.000,10300.239
1540000.000,10273.437
1584000.000,10407.497
1628000.000,10569.598
1672000.000,10711.736
1716000.000,10797.049
1760000.000,10893.594
1804000.000,10912.969
1848000.000,10951.801
1892000.000,11009.779
1936000.000,11118.246
1980000.000,11071.003
2024000.000,11045.009
2068000.000,11016.733
2112000.000,11181.013
2156000.000,11272.677
2200000.000,11315.134
2244000.000,11434.356
2288000.000,11537.020
2332000.000,11637.116
2376000.000,11649.947
2420000.000,11655.139
2464000.000,11723.998
2508000.000,11794.373
2552000.000,11821.713
2596000.000,11823.432
2640000.000,11829.338
2684000.000,11835.424
2728000.000,11701.561
2772000.000,11672.578
2816000.000,11792.159
2860000.000,12060.852
2904000.000,12156.623
2948000.000,12250.449
2992000.000,12252.325
3036000.000,12319.812
3080000.000,12449.075
3124000.000,12454.621
3168000.000,12430.107
3212000.000,12458.277
3256000.000,12519.048
3300000.000,12581.508
3344000.000,12540.359
3388000.000,12528.089
3432000.000,12398.928
3476000.000,12468.349
3520000.000,12382.931
3564000.000,12533.730
3608000.000,12520.754
3652000.000,12739.812
3696000.000,12747.112
3740000.000,12786.399
3784000.000,12784.118
3828000.000,12814.740
3872000.000,12814.588
3916000.000,12840.799
3960000.000,12836.397
4004000.000,12835.824
4048000.000,12893.128
4092000.000,12912.074
4136000.000,12900.441
4180000.000,12869.401
4224000.000,12912.548
4268000.000,12810.711
4312000.000,12819.370
4356000.000,12801.900
4400000.000,12977.144
4444000.000,12983.225
4488000.000,12952.266
4532000.000,13011.455
4576000.000,13058.251
4620000.000,13115.747
4664000.000,13112.640
4708000.000,13147.253
4752000.000,13152.318
4796000.000,13163.356
4840000.000,13111.249
4884000.000,12956.245
4928000.000,12529.759
4972000.000,12437.351
5016000.000,12741.153
5060000.000,13129.530
5104000.000,13197.589
5148000.000,13057.324
5192000.000,13087.051
5236000.000,13243.658
5280000.000,13233.074
5324000.000,13233.240
5368000.000,13201.557
5412000.000,13212.648
5456000.000,13241.741
5500000.000,13286.092
5544000.000,13307.151
5588000.000,13286.753
5632000.000,13279.994
5676000.000,13274.671
5720000.000,13267.436
5764000.000,13308.814
5808000.000,13354.702
5852000.000,13382.725
5896000.000,13367.853
5940000.000,13359.992
5984000.000,13359.324
