44000.000,0.000
88000.000,0.000
132000.000,0.200
176000.000,0.600
220000.000,1.000
264000.000,1.000
308000.000,1.000
352000.000,1.000
396000.000,1.000
440000.000,1.000
484000.000,0.900
528000.000,0.800
572000.000,0.760
616000.000,0.780
660000.000,0.800
704000.000,0.813
748000.000,0.827
792000.000,0.838
836000.000,0.848
880000.000,0.857
924000.000,0.864
968000.000,0.871
1012000.000,0.878
1056000.000,0.883
1100000.000,0.889
1144000.000,0.893
1188000.000,0.898
1232000.000,0.902
1276000.000,0.905
1320000.000,0.909
1364000.000,0.912
1408000.000,0.915
1452000.000,0.918
1496000.000,0.921
1540000.000,0.923
1584000.000,0.925
1628000.000,0.927
1672000.000,0.930
1716000.000,0.931
1760000.000,0.933
1804000.000,0.935
1848000.000,0.937
1892000.000,0.938
1936000.000,0.940
1980000.000,0.941
2024000.000,0.942
2068000.000,0.944
2112000.000,0.945
2156000.000,0.946
2200000.000,0.947
2244000.000,0.948
2288000.000,0.949
2332000.000,0.941
2376000.000,0.923
2420000.000,0.905
2464000.000,0.906
2508000.000,0.908
2552000.000,0.901
2596000.000,0.885
2640000.000,0.870
2684000.000,0.855
2728000.000,0.841
2772000.000,0.835
2816000.000,0.837
2860000.000,0.840
2904000.000,0.842
2948000.000,0.845
2992000.000,0.847
3036000.000,0.850
3080000.000,0.852
3124000.000,0.840
3168000.000,0.828
3212000.000,0.823
3256000.000,0.825
3300000.000,0.828
3344000.000,0.817
3388000.000,0.806
3432000.000,0.801
3476000.000,0.804
3520000.000,0.806
3564000.000,0.796
3608000.000,0.786
3652000.000,0.783
3696000.000,0.785
3740000.000,0.788
3784000.000,0.779
3828000.000,0.769
3872000.000,0.766
3916000.000,0.769
3960000.000,0.771
4004000.000,0.763
4048000.000,0.754
4092000.000,0.746
4136000.000,0.738
4180000.000,0.730
4224000.000,0.733
4268000.000,0.735
4312000.000,0.733
4356000.000,0.726
4400000.000,0.718
4444000.000,0.711
4488000.000,0.704
4532000.000,0.701
4576000.000,0.704
4620000.000,0.707
4664000.000,0.710
4708000.000,0.713
4752000.000,0.711
4796000.000,0.704
4840000.000,0.698
4884000.000,0.700
4928000.000,0.703
4972000.000,0.706
5016000.000,0.708
5060000.000,0.711
5104000.000,0.714
5148000.000,0.716
5192000.000,0.714
5236000.000,0.708
5280000.000,0.702
5324000.000,0.696
5368000.000,0.690
5412000.000,0.689
5456000.000,0.691
5500000.000,0.694
5544000.000,0.688
5588000.000,0.683
5632000.000,0.677
5676000.000,0.672
5720000.000,0.667
5764000.000,0.669
5808000.000,0.672
5852000.000,0.671
5896000.000,0.665
5940000.000,0.660
5984000.000,0.663
