5699.000,88.939
13276.000,114.936
25408.000,193.958
40675.000,280.096
55975.000,328.914
72284.000,352.900
90319.000,363.985
110748.000,397.635
138758.000,424.171
179215.000,458.097
217583.000,492.297
259145.000,552.824
312008.000,624.165
354120.000,515.845
402148.000,423.731
450039.000,449.930
502268.000,880.834
549810.000,1123.881
593462.000,1040.936
640429.000,816.139
712087.000,1037.635
770685.000,1076.635
828356.000,1027.988
903321.000,955.328
970619.000,1019.926
1041167.000,1092.797
1116857.000,1165.679
1195966.000,1037.427
1268459.000,1230.093
1347642.000,1635.756
1412558.000,1736.663
1462444.000,1654.839
1529822.000,1057.673
1588708.000,1142.338
1660270.000,1325.930
1715292.000,1411.380
1765209.000,1088.624
1822136.000,1004.931
1873973.000,1066.411
1919669.000,932.159
1973855.000,868.968
2042353.000,800.486
2098176.000,875.480
2154478.000,906.661
2220409.000,1238.739
2280949.000,1449.289
2334167.000,1381.660
2387315.000,1201.942
2448466.000,1087.474
2495321.000,1280.827
2540325.000,1378.539
2601110.000,1569.656
2655735.000,1613.156
2700124.000,1324.970
2739989.000,1159.560
2787576.000,1254.089
2835702.000,1452.737
2885958.000,1187.371
2930446.000,1095.956
2975186.000,891.692
3019058.000,1048.321
3056773.000,1066.746
3099843.000,1313.651
3152275.000,1500.212
3200942.000,1454.207
3251679.000,1727.089
3301220.000,1619.020
3340675.000,1606.892
3381965.000,1251.748
3429229.000,1158.260
3471344.000,1103.567
3521385.000,1193.730
3570295.000,1114.978
3603979.000,1036.914
3639589.000,967.752
3678477.000,1047.985
3713559.000,1200.027
3760142.000,1387.965
3807968.000,1584.895
3856641.000,1504.466
3901613.000,1281.316
3942107.000,1057.537
3982755.000,1087.053
