124.000,149.842
248.000,152.848
372.000,209.892
496.000,325.999
620.000,414.317
744.000,443.768
868.000,503.935
992.000,590.259
1116.000,989.877
1240.000,1620.580
1364.000,1898.676
1488.000,2004.840
1612.000,2045.177
1736.000,2133.776
1860.000,2275.228
1984.000,2318.626
2108.000,2512.380
2232.000,2734.125
2356.000,2814.764
2480.000,2867.398
2604.000,2897.688
2728.000,2949.162
2852.000,3033.509
2976.000,3026.446
3100.000,3037.941
3224.000,3036.067
3348.000,3093.142
3472.000,3108.859
3596.000,3116.890
3720.000,3103.693
3844.000,3110.181
3968.000,3285.249
4092.000,3278.852
4216.000,3388.857
4340.000,3449.595
4464.000,3454.137
4588.000,3450.907
4712.000,3167.040
4836.000,2825.797
4960.000,2689.833
5084.000,2831.938
5208.000,3143.087
5332.000,3330.190
5456.000,3412.939
5580.000,3535.837
5704.000,3565.938
5828.000,3566.082
5952.000,3566.373
6076.000,3516.443
6200.000,3469.302
6324.000,3473.435
6448.000,3526.732
6572.000,3580.148
6696.000,3584.167
6820.000,3591.268
6944.000,3595.913
7068.000,3597.254
7192.000,3508.321
7316.000,3511.309
7440.000,3555.787
7564.000,3595.746
7688.000,3597.110
7812.000,3597.629
7936.000,3597.079
8060.000,3596.844
8184.000,3596.809
8308.000,3595.539
8432.000,3594.023
8556.000,3594.732
8680.000,3596.238
8804.000,3596.697
8928.000,3597.210
9052.000,3597.841
9176.000,3597.542
9300.000,3596.866
9424.000,3597.284
9548.000,3597.612
9672.000,3596.970
9796.000,3596.390
9920.000,3596.824
10044.000,3595.999
10168.000,3596.093
10292.000,3595.810
