61.319,149.842
157.566,152.848
290.806,209.892
465.173,325.999
665.756,414.317
875.573,443.768
1091.111,503.935
1334.350,590.259
1647.067,989.877
2083.472,1620.580
2498.997,1898.676
2967.844,2004.840
3503.851,2045.177
3954.945,2133.776
4439.111,2275.228
4926.593,2318.626
5455.403,2512.380
5946.087,2734.125
6402.319,2814.764
6888.911,2867.398
7607.117,2897.688
8211.479,2949.162
8791.361,3033.509
9538.085,3026.446
10218.342,3037.941
10919.531,3036.067
11666.970,3093.142
12430.193,3108.859
13149.329,3116.890
13931.104,3103.693
14578.503,3110.181
15084.059,3285.249
15755.779,3278.852
16352.214,3388.857
17049.648,3449.595
17598.597,3454.137
18121.752,3450.907
18694.857,3167.040
19221.024,2825.797
19685.365,2689.833
20238.177,2831.938
20919.777,3143.087
21476.377,3330.190
22039.938,3412.939
22712.292,3535.837
23324.748,3565.938
23857.662,3566.082
24399.774,3566.373
25022.795,3516.443
25522.238,3469.302
25988.573,3473.435
26606.924,3526.732
27167.423,3580.148
27635.976,3584.167
28052.428,3591.268
28550.810,3595.913
29064.322,3597.254
29580.396,3508.321
30044.866,3511.309
30506.495,3555.787
30973.156,3595.746
31383.931,3597.110
31837.873,3597.629
32368.059,3597.079
32866.758,3596.844
33392.663,3596.809
33913.138,3595.539
34345.581,3594.023
34796.085,3594.732
35290.764,3596.238
35732.901,3596.697
36235.311,3597.210
36745.195,3597.841
37120.856,3597.542
37515.954,3596.866
37939.342,3597.284
38342.097,3597.612
38830.045,3596.970
39339.606,3596.390
39859.959,3596.824
40340.512,3595.999
40781.645,3596.093
41226.531,3595.810
