5699.000,0.458
13276.000,0.437
25408.000,0.429
40675.000,0.435
55975.000,0.419
72284.000,0.377
90319.000,0.357
110748.000,0.335
138758.000,0.298
179215.000,0.263
217583.000,0.235
259145.000,0.213
312008.000,0.194
354120.000,0.179
402148.000,0.166
450039.000,0.154
502268.000,0.144
549810.000,0.141
593462.000,0.139
640429.000,0.134
712087.000,0.128
770685.000,0.121
828356.000,0.116
903321.000,0.111
970619.000,0.106
1041167.000,0.102
1116857.000,0.098
1195966.000,0.094
1268459.000,0.091
1347642.000,0.088
1412558.000,0.089
1462444.000,0.089
1529822.000,0.087
1588708.000,0.084
1660270.000,0.082
1715292.000,0.079
1765209.000,0.077
1822136.000,0.075
1873973.000,0.073
1919669.000,0.071
1973855.000,0.069
2042353.000,0.068
2098176.000,0.066
2154478.000,0.065
2220409.000,0.063
2280949.000,0.062
2334167.000,0.060
2387315.000,0.059
2448466.000,0.058
2495321.000,0.057
2540325.000,0.057
2601110.000,0.058
2655735.000,0.058
2700124.000,0.057
2739989.000,0.057
2787576.000,0.058
2835702.000,0.058
2885958.000,0.057
2930446.000,0.056
2975186.000,0.055
3019058.000,0.055
3056773.000,0.054
3099843.000,0.054
3152275.000,0.055
3200942.000,0.055
3251679.000,0.055
3301220.000,0.057
3340675.000,0.059
3381965.000,0.062
3429229.000,0.064
3471344.000,0.065
3521385.000,0.064
3570295.000,0.063
3603979.000,0.063
3639589.000,0.064
3678477.000,0.066
3713559.000,0.068
3760142.000,0.069
3807968.000,0.068
3856641.000,0.067
3901613.000,0.066
3942107.000,0.065
3982755.000,0.064
