5699.000,149.842
13276.000,152.848
25408.000,209.892
40675.000,325.999
55975.000,414.317
72284.000,443.768
90319.000,503.935
110748.000,590.259
138758.000,989.877
179215.000,1620.580
217583.000,1898.676
259145.000,2004.840
312008.000,2045.177
354120.000,2133.776
402148.000,2275.228
450039.000,2318.626
502268.000,2512.380
549810.000,2734.125
593462.000,2814.764
640429.000,2867.398
712087.000,2897.688
770685.000,2949.162
828356.000,3033.509
903321.000,3026.446
970619.000,3037.941
1041167.000,3036.067
1116857.000,3093.142
1195966.000,3108.859
1268459.000,3116.890
1347642.000,3103.693
1412558.000,3110.181
1462444.000,3285.249
1529822.000,3278.852
1588708.000,3388.857
1660270.000,3449.595
1715292.000,3454.137
1765209.000,3450.907
1822136.000,3167.040
1873973.000,2825.797
1919669.000,2689.833
1973855.000,2831.938
2042353.000,3143.087
2098176.000,3330.190
2154478.000,3412.939
2220409.000,3535.837
2280949.000,3565.938
2334167.000,3566.082
2387315.000,3566.373
2448466.000,3516.443
2495321.000,3469.302
2540325.000,3473.435
2601110.000,3526.732
2655735.000,3580.148
2700124.000,3584.167
2739989.000,3591.268
2787576.000,3595.913
2835702.000,3597.254
2885958.000,3508.321
2930446.000,3511.309
2975186.000,3555.787
3019058.000,3595.746
3056773.000,3597.110
3099843.000,3597.629
3152275.000,3597.079
3200942.000,3596.844
3251679.000,3596.809
3301220.000,3595.539
3340675.000,3594.023
3381965.000,3594.732
3429229.000,3596.238
3471344.000,3596.697
3521385.000,3597.210
3570295.000,3597.841
3603979.000,3597.542
3639589.000,3596.866
3678477.000,3597.284
3713559.000,3597.612
3760142.000,3596.970
3807968.000,3596.390
3856641.000,3596.824
3901613.000,3595.999
3942107.000,3596.093
3982755.000,3595.810
