91.806,221.561
267.884,258.831
492.776,300.862
838.160,432.558
1356.832,688.679
2067.797,910.168
2632.499,926.497
3068.905,907.455
3554.327,916.814
4005.839,909.264
4532.023,893.521
5307.760,941.591
6215.774,1025.248
6926.919,1026.909
7789.042,1026.701
8596.896,1507.193
9724.873,2228.318
10832.329,2818.310
12052.936,2914.825
13159.427,2986.634
14226.020,3127.356
15240.586,3190.054
16081.582,3212.599
16757.323,3227.048
17543.161,3250.283
18450.990,3261.646
19322.223,3273.821
20367.514,3273.168
21384.186,3262.330
22286.568,3274.105
23199.848,3284.510
24113.572,3314.896
25070.710,3205.498
26053.346,3205.840
26883.913,3185.771
27667.242,3216.776
28661.146,3190.628
29657.303,3246.551
30539.108,3244.862
31536.944,3256.492
32545.673,3273.289
33595.478,3283.466
