8435.000,0.000
21878.000,0.000
38697.000,0.000
67455.000,0.000
113449.000,0.000
177098.000,0.000
227880.000,0.000
264590.000,0.000
306896.000,0.000
345270.000,0.011
391603.000,0.020
461633.000,0.024
543449.000,0.022
606491.000,0.020
684309.000,0.018
755964.000,0.022
860707.000,0.027
962190.000,0.030
1071036.000,0.028
1170577.000,0.027
1267258.000,0.026
1356674.000,0.024
1430275.000,0.023
1486474.000,0.022
1556717.000,0.021
1638171.000,0.020
1717249.000,0.020
1810561.000,0.019
1898670.000,0.018
1978470.000,0.017
2058442.000,0.017
2138864.000,0.016
2222899.000,0.016
2309397.000,0.015
2382718.000,0.015
2447363.000,0.014
2526196.000,0.014
2602613.000,0.014
2676105.000,0.013
2761801.000,0.013
2847148.000,0.013
2936881.000,0.012
