44000.000,0.000
88000.000,0.000
132000.000,0.000
176000.000,0.000
220000.000,0.000
264000.000,0.200
308000.000,0.400
352000.000,0.533
396000.000,0.600
440000.000,0.667
484000.000,0.600
528000.000,0.533
572000.000,0.480
616000.000,0.440
660000.000,0.400
704000.000,0.373
748000.000,0.347
792000.000,0.324
836000.000,0.305
880000.000,0.286
924000.000,0.271
968000.000,0.257
1012000.000,0.244
1056000.000,0.233
1100000.000,0.222
1144000.000,0.213
1188000.000,0.204
1232000.000,0.196
1276000.000,0.189
1320000.000,0.182
1364000.000,0.176
1408000.000,0.170
1452000.000,0.164
1496000.000,0.159
1540000.000,0.154
1584000.000,0.149
1628000.000,0.145
1672000.000,0.141
1716000.000,0.137
1760000.000,0.133
1804000.000,0.155
1848000.000,0.177
1892000.000,0.185
1936000.000,0.181
1980000.000,0.176
